track_id,timestamp_ms,x,y,agent_type
35,53753.75375375376,-7.829,14.7481,car
36,53753.75375375376,14.7505,36.9931,car
37,53753.75375375376,23.1033,26.9127,motorcycle
38,53753.75375375376,17.7433,1.3083,bicycle
8,53753.75375375376,43.506,7.5177,car
3,53853.853853853856,50.1503,24.331,bus
35,53853.853853853856,-7.8284,14.7489,car
36,53853.853853853856,14.7342,37.7376,car
37,53853.853853853856,23.2539,26.6306,motorcycle
38,53853.853853853856,17.7636,1.6863,bicycle
8,53853.853853853856,43.506,7.5177,car
3,53953.95395395396,50.1503,24.331,bus
35,53953.95395395396,-7.8281,14.7498,car
36,53953.95395395396,14.7139,38.4817,car
37,53953.95395395396,23.3862,26.44,motorcycle
38,53953.95395395396,17.7817,2.0615,bicycle
8,53953.95395395396,43.506,7.5177,car
3,54054.05405405405,50.1503,24.331,bus
35,54054.05405405405,-7.8273,14.7504,car
37,54054.05405405405,23.524,26.2474,motorcycle
38,54054.05405405405,17.7979,2.4323,bicycle
8,54054.05405405405,43.506,7.5177,car
3,54154.15415415415,50.1503,24.331,bus
35,54154.15415415415,-7.8275,14.7508,car
37,54154.15415415415,23.6656,26.0503,motorcycle
38,54154.15415415415,17.8103,2.8024,bicycle
8,54154.15415415415,43.506,7.5177,car
3,54254.25425425426,50.1503,24.331,bus
35,54254.25425425426,-7.8288,14.7512,car
37,54254.25425425426,23.8128,25.8521,motorcycle
38,54254.25425425426,17.8182,3.1742,bicycle
8,54254.25425425426,43.506,7.5177,car
3,54354.35435435436,50.1503,24.331,bus
35,54354.35435435436,-7.8302,14.7507,car
37,54354.35435435436,23.9608,25.6564,motorcycle
38,54354.35435435436,17.822,3.5462,bicycle
8,54354.35435435436,43.506,7.5177,car
3,54454.454454454455,50.1503,24.331,bus
35,54454.454454454455,-7.8309,14.751,car
37,54454.454454454455,24.1221,25.4533,motorcycle
38,54454.454454454455,17.822,3.9179,bicycle
8,54454.454454454455,43.506,7.5177,car
3,54554.55455455456,50.1503,24.331,bus
35,54554.55455455456,-7.831,14.7513,car
37,54554.55455455456,24.2838,25.2608,motorcycle
38,54554.55455455456,17.8188,4.2894,bicycle
8,54554.55455455456,43.506,7.5177,car
3,54654.65465465465,50.1503,24.331,bus
35,54654.65465465465,-7.8306,14.7515,car
37,54654.65465465465,24.4332,25.0822,motorcycle
38,54654.65465465465,17.8129,4.6553,bicycle
8,54654.65465465465,43.506,7.5177,car
3,54754.75475475475,50.1503,24.331,bus
35,54754.75475475475,-7.8299,14.7516,car
37,54754.75475475475,24.5777,24.906,motorcycle
38,54754.75475475475,17.804,5.017,bicycle
8,54754.75475475475,43.506,7.5177,car
3,54854.85485485485,50.1503,24.331,bus
35,54854.85485485485,-7.8298,14.7517,car
37,54854.85485485485,24.7255,24.7166,motorcycle
38,54854.85485485485,17.7927,5.378,bicycle
8,54854.85485485485,43.506,7.5177,car
3,54954.95495495496,50.1503,24.331,bus
35,54954.95495495496,-7.8292,14.7508,car
37,54954.95495495496,24.8664,24.5257,motorcycle
38,54954.95495495496,17.7782,5.7375,bicycle
8,54954.95495495496,43.506,7.5177,car
3,55055.05505505506,50.1503,24.331,bus
35,55055.05505505506,-7.8297,14.7509,car
37,55055.05505505506,25.0114,24.3259,motorcycle
38,55055.05505505506,17.7614,6.0927,bicycle
39,55055.05505505506,16.7466,-7.2447,car
8,55055.05505505506,43.506,7.5177,car
3,55155.15515515516,50.1503,24.331,bus
35,55155.15515515516,-7.8321,14.7513,car
37,55155.15515515516,25.1507,24.1259,motorcycle
38,55155.15515515516,17.7432,6.4442,bicycle
39,55155.15515515516,16.7639,-7.0351,car
8,55155.15515515516,43.506,7.5177,car
3,55255.25525525526,50.1503,24.331,bus
35,55255.25525525526,-7.8349,14.7516,car
37,55255.25525525526,25.2905,23.9265,motorcycle
38,55255.25525525526,17.7253,6.7931,bicycle
39,55255.25525525526,16.7761,-6.7967,car
8,55255.25525525526,43.506,7.5177,car
3,55355.35535535536,50.1503,24.331,bus
35,55355.35535535536,-7.8389,14.7516,car
37,55355.35535535536,25.4279,23.7187,motorcycle
38,55355.35535535536,17.7058,7.1427,bicycle
39,55355.35535535536,16.7897,-6.5277,car
8,55355.35535535536,43.506,7.5177,car
3,55455.455455455456,50.1503,24.331,bus
35,55455.455455455456,-7.8425,14.7511,car
37,55455.455455455456,25.555,23.522,motorcycle
38,55455.455455455456,17.6865,7.4936,bicycle
39,55455.455455455456,16.8044,-6.2206,car
8,55455.455455455456,43.506,7.5177,car
3,55555.55555555556,50.1503,24.331,bus
35,55555.55555555556,-7.8453,14.7498,car
37,55555.55555555556,25.6864,23.3207,motorcycle
38,55555.55555555556,17.6664,7.8472,bicycle
39,55555.55555555556,16.8196,-5.8806,car
8,55555.55555555556,43.506,7.5177,car
3,55655.65565565565,50.1503,24.331,bus
35,55655.65565565565,-7.8469,14.7476,car
37,55655.65565565565,25.8267,23.1088,motorcycle
38,55655.65565565565,17.6464,8.2038,bicycle
39,55655.65565565565,16.8338,-5.5182,car
8,55655.65565565565,43.506,7.5177,car
3,55755.75575575576,50.1503,24.331,bus
35,55755.75575575576,-7.8469,14.7458,car
37,55755.75575575576,25.9532,22.929,motorcycle
38,55755.75575575576,17.6272,8.5662,bicycle
39,55755.75575575576,16.8479,-5.1436,car
8,55755.75575575576,43.506,7.5177,car
3,55855.85585585586,50.1503,24.331,bus
35,55855.85585585586,-7.8466,14.7442,car
37,55855.85585585586,26.0886,22.7265,motorcycle
38,55855.85585585586,17.6118,8.9333,bicycle
39,55855.85585585586,16.8624,-4.7622,car
8,55855.85585585586,43.506,7.5177,car
3,55955.95595595596,50.1503,24.331,bus
35,55955.95595595596,-7.8445,14.7422,car
37,55955.95595595596,26.2249,22.5226,motorcycle
38,55955.95595595596,17.601,9.3041,bicycle
39,55955.95595595596,16.8777,-4.3805,car
8,55955.95595595596,43.506,7.5177,car
3,56056.056056056055,50.1503,24.331,bus
35,56056.056056056055,-7.8413,14.7407,car
37,56056.056056056055,26.356,22.3186,motorcycle
38,56056.056056056055,17.5955,9.678,bicycle
39,56056.056056056055,16.8943,-4.0047,car
8,56056.056056056055,43.506,7.5177,car
3,56156.15615615616,50.1503,24.331,bus
35,56156.15615615616,-7.8381,14.7395,car
37,56156.15615615616,26.4939,22.1032,motorcycle
38,56156.15615615616,17.5962,10.0549,bicycle
39,56156.15615615616,16.9118,-3.6368,car
8,56156.15615615616,43.506,7.5177,car
3,56256.25625625625,50.1503,24.331,bus
35,56256.25625625625,-7.8359,14.7381,car
37,56256.25625625625,26.6129,21.9311,motorcycle
38,56256.25625625625,17.6021,10.4348,bicycle
39,56256.25625625625,16.931,-3.2794,car
8,56256.25625625625,43.506,7.5177,car
3,56356.35635635635,50.1503,24.331,bus
35,56356.35635635635,-7.8343,14.7376,car
37,56356.35635635635,26.7419,21.7327,motorcycle
38,56356.35635635635,17.6131,10.8166,bicycle
39,56356.35635635635,16.951,-2.9311,car
8,56356.35635635635,43.506,7.5177,car
3,56456.45645645645,50.1503,24.331,bus
35,56456.45645645645,-7.8323,14.7383,car
37,56456.45645645645,26.8626,21.5495,motorcycle
38,56456.45645645645,17.626,11.2003,bicycle
39,56456.45645645645,16.9725,-2.5897,car
8,56456.45645645645,43.506,7.5177,car
3,56556.55655655656,50.1503,24.331,bus
35,56556.55655655656,-7.8305,14.7401,car
37,56556.55655655656,26.9848,21.3625,motorcycle
38,56556.55655655656,17.6397,11.5846,bicycle
39,56556.55655655656,17.0004,-2.2646,car
8,56556.55655655656,43.506,7.5177,car
3,56656.65665665666,50.1503,24.331,bus
35,56656.65665665666,-7.8291,14.7415,car
37,56656.65665665666,27.1016,21.1923,motorcycle
38,56656.65665665666,17.6531,11.9645,bicycle
39,56656.65665665666,17.0307,-1.9392,car
8,56656.65665665666,43.506,7.5177,car
3,56756.75675675676,50.1503,24.331,bus
35,56756.75675675676,-7.8273,14.7423,car
37,56756.75675675676,27.2239,21.0225,motorcycle
38,56756.75675675676,17.6667,12.3414,bicycle
39,56756.75675675676,17.0629,-1.6232,car
8,56756.75675675676,43.506,7.5177,car
3,56856.85685685686,50.1503,24.331,bus
35,56856.85685685686,-7.8269,14.7429,car
37,56856.85685685686,27.396,20.7993,motorcycle
38,56856.85685685686,17.6809,12.7189,bicycle
39,56856.85685685686,17.1075,-1.287,car
8,56856.85685685686,43.506,7.5177,car
3,56956.95695695696,50.1503,24.331,bus
35,56956.95695695696,-7.8268,14.7432,car
37,56956.95695695696,27.5766,20.5914,motorcycle
38,56956.95695695696,17.6962,13.0998,bicycle
39,56956.95695695696,17.1616,-0.9509,car
8,56956.95695695696,43.506,7.5177,car
3,57057.057057057056,50.1503,24.331,bus
35,57057.057057057056,-7.8268,14.7439,car
37,57057.057057057056,27.739,20.4154,motorcycle
38,57057.057057057056,17.7122,13.4833,bicycle
39,57057.057057057056,17.2254,-0.6249,car
8,57057.057057057056,43.506,7.5177,car
3,57157.15715715716,50.1503,24.331,bus
35,57157.15715715716,-7.8276,14.7439,car
37,57157.15715715716,27.8843,20.2578,motorcycle
38,57157.15715715716,17.7279,13.8688,bicycle
39,57157.15715715716,17.2904,-0.316,car
8,57157.15715715716,43.506,7.5177,car
3,57257.25725725725,50.1503,24.331,bus
35,57257.25725725725,-7.83,14.7433,car
37,57257.25725725725,28.0321,20.0989,motorcycle
38,57257.25725725725,17.7445,14.2544,bicycle
39,57257.25725725725,17.3559,-0.0174,car
8,57257.25725725725,43.506,7.5177,car
3,57357.35735735737,50.1503,24.331,bus
35,57357.35735735737,-7.834,14.7424,car
37,57357.35735735737,28.176,19.9394,motorcycle
38,57357.35735735737,17.7613,14.6405,bicycle
39,57357.35735735737,17.4188,0.2745,car
8,57357.35735735737,43.506,7.5177,car
3,57457.457457457465,50.1503,24.331,bus
35,57457.457457457465,-7.8383,14.7407,car
37,57457.457457457465,28.3396,19.773,motorcycle
38,57457.457457457465,17.78,15.0266,bicycle
39,57457.457457457465,17.4835,0.5609,car
8,57457.457457457465,43.506,7.5177,car
3,57557.55755755757,50.1503,24.331,bus
35,57557.55755755757,-7.844,14.7395,car
37,57557.55755755757,28.5082,19.6126,motorcycle
38,57557.55755755757,17.8053,15.4163,bicycle
39,57557.55755755757,17.5497,0.8385,car
8,57557.55755755757,43.506,7.5177,car
3,57657.65765765766,50.1503,24.331,bus
35,57657.65765765766,-7.8505,14.7374,car
37,57657.65765765766,28.6395,19.4833,motorcycle
38,57657.65765765766,17.8265,15.8034,bicycle
39,57657.65765765766,17.6167,1.1278,car
8,57657.65765765766,43.506,7.5177,car
3,57757.75775775776,50.1503,24.331,bus
35,57757.75775775776,-7.8566,14.7353,car
37,57757.75775775776,28.7763,19.3457,motorcycle
38,57757.75775775776,17.8418,16.1969,bicycle
39,57757.75775775776,17.6836,1.4131,car
8,57757.75775775776,43.506,7.5177,car
3,57857.85785785786,50.1503,24.331,bus
35,57857.85785785786,-7.8622,14.7332,car
37,57857.85785785786,28.9433,19.1811,motorcycle
38,57857.85785785786,17.8478,16.5861,bicycle
39,57857.85785785786,17.7568,1.6989,car
8,57857.85785785786,43.506,7.5177,car
3,57957.95795795796,50.1503,24.331,bus
35,57957.95795795796,-7.8647,14.7309,car
37,57957.95795795796,29.0987,19.0268,motorcycle
38,57957.95795795796,17.8536,16.9767,bicycle
39,57957.95795795796,17.8386,1.9859,car
8,57957.95795795796,43.506,7.5177,car
3,58058.058058058064,50.1503,24.331,bus
35,58058.058058058064,-7.8641,14.7294,car
37,58058.058058058064,29.269,18.8666,motorcycle
38,58058.058058058064,17.8604,17.3686,bicycle
39,58058.058058058064,17.93,2.2704,car
8,58058.058058058064,43.506,7.5177,car
3,58158.15815815816,50.1503,24.331,bus
35,58158.15815815816,-7.8638,14.729,car
37,58158.15815815816,29.45,18.7058,motorcycle
38,58158.15815815816,17.8664,17.7611,bicycle
39,58158.15815815816,18.0274,2.5506,car
8,58158.15815815816,43.506,7.5177,car
3,58258.25825825826,50.1503,24.331,bus
35,58258.25825825826,-7.8649,14.73,car
37,58258.25825825826,29.6428,18.5453,motorcycle
38,58258.25825825826,17.8727,18.1529,bicycle
39,58258.25825825826,18.1289,2.8227,car
8,58258.25825825826,43.506,7.5177,car
3,58358.35835835836,50.1503,24.331,bus
35,58358.35835835836,-7.8648,14.7311,car
37,58358.35835835836,29.8324,18.3959,motorcycle
38,58358.35835835836,17.8785,18.5454,bicycle
39,58358.35835835836,18.2337,3.0898,car
8,58358.35835835836,43.506,7.5177,car
3,58458.45845845846,50.1503,24.331,bus
35,58458.45845845846,-7.8646,14.7321,car
37,58458.45845845846,30.0086,18.2587,motorcycle
38,58458.45845845846,17.8833,18.9396,bicycle
39,58458.45845845846,18.3438,3.3539,car
8,58458.45845845846,43.506,7.5177,car
3,58558.55855855856,50.1503,24.331,bus
35,58558.55855855856,-7.8631,14.7334,car
37,58558.55855855856,30.1932,18.1133,motorcycle
38,58558.55855855856,17.8876,19.3347,bicycle
39,58558.55855855856,18.4565,3.6266,car
8,58558.55855855856,43.506,7.5177,car
3,58658.658658658656,50.1503,24.331,bus
35,58658.658658658656,-7.8645,14.7347,car
37,58658.658658658656,30.3787,17.9665,motorcycle
38,58658.658658658656,17.8921,19.7325,bicycle
39,58658.658658658656,18.5748,3.8988,car
8,58658.658658658656,43.506,7.5177,car
3,58758.75875875876,50.1503,24.331,bus
35,58758.75875875876,-7.8674,14.7354,car
37,58758.75875875876,30.5494,17.8296,motorcycle
38,58758.75875875876,17.898,20.1333,bicycle
39,58758.75875875876,18.7043,4.1688,car
8,58758.75875875876,43.506,7.5177,car
3,58858.85885885887,50.1503,24.331,bus
35,58858.85885885887,-7.8688,14.7366,car
37,58858.85885885887,30.7281,17.6902,motorcycle
38,58858.85885885887,17.9035,20.5355,bicycle
39,58858.85885885887,18.8387,4.4309,car
8,58858.85885885887,43.506,7.5177,car
3,58958.95895895897,50.1503,24.331,bus
35,58958.95895895897,-7.87,14.7375,car
37,58958.95895895897,30.9037,17.5526,motorcycle
38,58958.95895895897,17.9082,20.939,bicycle
39,58958.95895895897,18.9796,4.6935,car
8,58958.95895895897,43.506,7.5177,car
3,59059.059059059065,50.1503,24.331,bus
35,59059.059059059065,-7.8703,14.7383,car
37,59059.059059059065,31.0731,17.4149,motorcycle
38,59059.059059059065,17.9099,21.342,bicycle
39,59059.059059059065,19.1258,4.9564,car
8,59059.059059059065,43.506,7.5177,car
3,59159.15915915917,50.1503,24.331,bus
35,59159.15915915917,-7.8698,14.7386,car
37,59159.15915915917,31.2452,17.2733,motorcycle
38,59159.15915915917,17.9097,21.7454,bicycle
39,59159.15915915917,19.2849,5.2186,car
8,59159.15915915917,43.506,7.5177,car
3,59259.25925925926,50.1503,24.331,bus
35,59259.25925925926,-7.8682,14.7387,car
37,59259.25925925926,31.4307,17.1168,motorcycle
38,59259.25925925926,17.9098,22.1493,bicycle
39,59259.25925925926,19.4504,5.4768,car
8,59259.25925925926,43.506,7.5177,car
3,59359.35935935936,50.1503,24.331,bus
35,59359.35935935936,-7.8658,14.7383,car
37,59359.35935935936,31.5995,16.9628,motorcycle
38,59359.35935935936,17.9076,22.5531,bicycle
39,59359.35935935936,19.6188,5.7201,car
8,59359.35935935936,43.506,7.5177,car
3,59459.45945945946,50.1503,24.331,bus
35,59459.45945945946,-7.863,14.7376,car
37,59459.45945945946,31.7656,16.8105,motorcycle
38,59459.45945945946,17.9049,22.955,bicycle
39,59459.45945945946,19.7958,5.9713,car
8,59459.45945945946,43.506,7.5177,car
3,59559.55955955956,50.1503,24.331,bus
35,59559.55955955956,-7.859,14.7369,car
37,59559.55955955956,31.9329,16.6543,motorcycle
38,59559.55955955956,17.9001,23.3586,bicycle
39,59559.55955955956,19.9801,6.2271,car
8,59559.55955955956,43.506,7.5177,car
3,59659.65965965967,50.1503,24.331,bus
35,59659.65965965967,-7.8552,14.7362,car
37,59659.65965965967,32.0861,16.5081,motorcycle
38,59659.65965965967,17.8931,23.7648,bicycle
39,59659.65965965967,20.1751,6.4854,car
8,59659.65965965967,43.506,7.5177,car
3,59759.75975975976,50.1503,24.331,bus
35,59759.75975975976,-7.8512,14.7354,car
37,59759.75975975976,32.2482,16.3576,motorcycle
38,59759.75975975976,17.8854,24.1711,bicycle
39,59759.75975975976,20.381,6.744,car
8,59759.75975975976,43.506,7.5177,car
3,59859.85985985986,50.1503,24.331,bus
35,59859.85985985986,-7.8474,14.7345,car
37,59859.85985985986,32.413,16.207,motorcycle
38,59859.85985985986,17.877,24.578,bicycle
39,59859.85985985986,20.5954,7.0032,car
8,59859.85985985986,43.506,7.5177,car
3,59959.95995995996,50.1503,24.331,bus
35,59959.95995995996,-7.8439,14.7343,car
37,59959.95995995996,32.565,16.0662,motorcycle
38,59959.95995995996,17.8673,24.9831,bicycle
39,59959.95995995996,20.8178,7.2553,car
8,59959.95995995996,43.506,7.5177,car
3,60060.06006006006,50.1503,24.331,bus
35,60060.06006006006,-7.8428,14.7342,car
37,60060.06006006006,32.7329,15.9068,motorcycle
38,60060.06006006006,17.8555,25.3879,bicycle
39,60060.06006006006,21.04,7.4987,car
8,60060.06006006006,43.506,7.5177,car
3,60160.16016016016,50.1503,24.331,bus
35,60160.16016016016,-7.8437,14.7345,car
37,60160.16016016016,32.9091,15.7339,motorcycle
38,60160.16016016016,17.8414,25.795,bicycle
39,60160.16016016016,21.2624,7.7369,car
8,60160.16016016016,43.506,7.5177,car
3,60260.26026026026,50.1503,24.331,bus
35,60260.26026026026,-7.8469,14.7352,car
37,60260.26026026026,33.0524,15.5843,motorcycle
38,60260.26026026026,17.8283,26.2031,bicycle
39,60260.26026026026,21.486,7.9719,car
8,60260.26026026026,43.506,7.5177,car
3,60360.36036036036,50.1503,24.331,bus
35,60360.36036036036,-7.8501,14.7357,car
37,60360.36036036036,33.1951,15.4405,motorcycle
38,60360.36036036036,17.8156,26.6142,bicycle
39,60360.36036036036,21.7145,8.2048,car
8,60360.36036036036,43.506,7.5177,car
3,60460.46046046047,50.1503,24.331,bus
35,60460.46046046047,-7.8524,14.7371,car
37,60460.46046046047,33.3541,15.291,motorcycle
38,60460.46046046047,17.8039,27.0276,bicycle
39,60460.46046046047,21.9505,8.4445,car
8,60460.46046046047,43.506,7.5177,car
3,60560.56056056057,50.1503,24.331,bus
35,60560.56056056057,-7.8533,14.7384,car
37,60560.56056056057,33.5186,15.1428,motorcycle
38,60560.56056056057,17.7921,27.4394,bicycle
39,60560.56056056057,22.1913,8.6829,car
8,60560.56056056057,43.506,7.5177,car
3,60660.660660660666,50.1503,24.331,bus
35,60660.660660660666,-7.8526,14.7391,car
37,60660.660660660666,33.6845,15.0001,motorcycle
38,60660.660660660666,17.7819,27.8508,bicycle
39,60660.660660660666,22.4546,8.9294,car
8,60660.660660660666,43.506,7.5177,car
3,60760.76076076077,50.1503,24.331,bus
35,60760.76076076077,-7.8498,14.7384,car
37,60760.76076076077,33.8266,14.878,motorcycle
38,60760.76076076077,17.7735,28.2629,bicycle
39,60760.76076076077,22.7263,9.1658,car
8,60760.76076076077,43.506,7.5177,car
3,60860.86086086086,50.1503,24.331,bus
35,60860.86086086086,-7.8471,14.7367,car
37,60860.86086086086,33.9782,14.7454,motorcycle
38,60860.86086086086,17.7678,28.6748,bicycle
39,60860.86086086086,23.0001,9.3897,car
8,60860.86086086086,43.506,7.5177,car
3,60960.96096096096,50.1503,24.331,bus
35,60960.96096096096,-7.8446,14.7353,car
37,60960.96096096096,34.1379,14.6112,motorcycle
38,60960.96096096096,17.7645,29.0876,bicycle
39,60960.96096096096,23.2736,9.6033,car
8,60960.96096096096,43.506,7.5177,car
3,61061.06106106106,50.1503,24.331,bus
35,61061.06106106106,-7.8416,14.7345,car
37,61061.06106106106,34.319,14.467,motorcycle
38,61061.06106106106,17.7627,29.5023,bicycle
39,61061.06106106106,23.5552,9.8186,car
8,61061.06106106106,43.506,7.5177,car
3,61161.16116116116,50.1503,24.331,bus
35,61161.16116116116,-7.8396,14.7345,car
37,61161.16116116116,34.4785,14.35,motorcycle
38,61161.16116116116,17.7611,29.913,bicycle
39,61161.16116116116,23.8464,10.03,car
8,61161.16116116116,43.506,7.5177,car
3,61261.26126126127,50.1503,24.331,bus
35,61261.26126126127,-7.839,14.7347,car
37,61261.26126126127,34.6534,14.2253,motorcycle
38,61261.26126126127,17.7569,30.3201,bicycle
39,61261.26126126127,24.1542,10.2465,car
8,61261.26126126127,43.506,7.5177,car
3,61361.36136136136,50.1503,24.331,bus
35,61361.36136136136,-7.8392,14.7345,car
37,61361.36136136136,34.8326,14.1003,motorcycle
38,61361.36136136136,17.7494,30.7268,bicycle
39,61361.36136136136,24.4762,10.4665,car
8,61361.36136136136,43.506,7.5177,car
3,61461.46146146146,50.1503,24.331,bus
35,61461.46146146146,-7.8387,14.7338,car
37,61461.46146146146,34.9973,13.986,motorcycle
38,61461.46146146146,17.7401,31.1444,bicycle
39,61461.46146146146,24.8147,10.6821,car
8,61461.46146146146,43.506,7.5177,car
3,61561.56156156156,50.1503,24.331,bus
35,61561.56156156156,-7.8359,14.7339,car
37,61561.56156156156,35.185,13.8664,motorcycle
38,61561.56156156156,17.7325,31.5635,bicycle
39,61561.56156156156,25.1665,10.8979,car
8,61561.56156156156,43.506,7.5177,car
3,61661.66166166166,50.1503,24.331,bus
35,61661.66166166166,-7.8312,14.7346,car
37,61661.66166166166,35.3546,13.7618,motorcycle
38,61661.66166166166,17.7257,31.9832,bicycle
39,61661.66166166166,25.5226,11.109,car
8,61661.66166166166,43.506,7.5177,car
3,61761.76176176176,50.1503,24.331,bus
35,61761.76176176176,-7.8269,14.7356,car
37,61761.76176176176,35.5322,13.652,motorcycle
38,61761.76176176176,17.7194,32.4019,bicycle
39,61761.76176176176,25.8894,11.3113,car
8,61761.76176176176,43.506,7.5177,car
3,61861.86186186186,50.1503,24.331,bus
35,61861.86186186186,-7.8236,14.7365,car
37,61861.86186186186,35.7158,13.5404,motorcycle
38,61861.86186186186,17.7189,32.8018,bicycle
39,61861.86186186186,26.2644,11.511,car
40,61861.86186186186,-19.9604,14.6802,car
8,61861.86186186186,43.506,7.5177,car
3,61961.96196196197,50.1503,24.331,bus
35,61961.96196196197,-7.8216,14.7362,car
37,61961.96196196197,35.8904,13.4347,motorcycle
38,61961.96196196197,17.7081,33.2095,bicycle
39,61961.96196196197,26.6482,11.7105,car
40,61961.96196196197,-19.9058,14.6811,car
8,61961.96196196197,43.506,7.5177,car
3,62062.06206206207,50.1503,24.331,bus
35,62062.06206206207,-7.8212,14.7356,car
37,62062.06206206207,36.071,13.3297,motorcycle
38,62062.06206206207,17.696,33.616,bicycle
39,62062.06206206207,27.0449,11.9096,car
40,62062.06206206207,-19.8476,14.6822,car
8,62062.06206206207,43.506,7.5177,car
3,62162.16216216217,50.1503,24.331,bus
35,62162.16216216217,-7.8221,14.7342,car
37,62162.16216216217,36.2571,13.2225,motorcycle
38,62162.16216216217,17.6814,34.0246,bicycle
39,62162.16216216217,27.4568,12.1076,car
40,62162.16216216217,-19.7845,14.683,car
8,62162.16216216217,43.506,7.5177,car
3,62262.262262262266,50.1503,24.331,bus
35,62262.262262262266,-7.8243,14.7327,car
37,62262.262262262266,36.4386,13.1178,motorcycle
38,62262.262262262266,17.6653,34.4374,bicycle
39,62262.262262262266,27.8811,12.3029,car
40,62262.262262262266,-19.7199,14.6841,car
8,62262.262262262266,43.506,7.5177,car
3,62362.362362362364,50.1503,24.331,bus
35,62362.362362362364,-7.8258,14.7318,car
37,62362.362362362364,36.6209,13.0157,motorcycle
38,62362.362362362364,17.6507,34.8511,bicycle
39,62362.362362362364,28.3215,12.4881,car
40,62362.362362362364,-19.6556,14.6843,car
8,62362.362362362364,43.506,7.5177,car
3,62462.46246246246,50.1503,24.331,bus
35,62462.46246246246,-7.8265,14.7305,car
37,62462.46246246246,36.809,12.9109,motorcycle
38,62462.46246246246,17.6376,35.2657,bicycle
39,62462.46246246246,28.7729,12.6695,car
40,62462.46246246246,-19.5934,14.6839,car
8,62462.46246246246,43.506,7.5177,car
3,62562.56256256256,50.1503,24.331,bus
35,62562.56256256256,-7.8275,14.7288,car
37,62562.56256256256,36.9993,12.8068,motorcycle
38,62562.56256256256,17.6223,35.6801,bicycle
39,62562.56256256256,29.2367,12.8499,car
40,62562.56256256256,-19.5305,14.6831,car
8,62562.56256256256,43.506,7.5177,car
3,62662.66266266266,50.1503,24.331,bus
35,62662.66266266266,-7.8297,14.7271,car
37,62662.66266266266,37.1878,12.7057,motorcycle
38,62662.66266266266,17.6039,36.0935,bicycle
39,62662.66266266266,29.7126,13.028,car
40,62662.66266266266,-19.4667,14.6812,car
8,62662.66266266266,43.506,7.5177,car
3,62762.76276276277,50.1503,24.331,bus
35,62762.76276276277,-7.8323,14.7258,car
37,62762.76276276277,37.3796,12.6065,motorcycle
38,62762.76276276277,17.5836,36.5061,bicycle
39,62762.76276276277,30.1992,13.2021,car
40,62762.76276276277,-19.4043,14.6795,car
8,62762.76276276277,43.506,7.5177,car
3,62862.86286286287,50.1503,24.331,bus
35,62862.86286286287,-7.8338,14.7241,car
37,62862.86286286287,37.575,12.5059,motorcycle
38,62862.86286286287,17.5617,36.9185,bicycle
39,62862.86286286287,30.6985,13.3718,car
40,62862.86286286287,-19.3422,14.6771,car
8,62862.86286286287,43.506,7.5177,car
3,62962.96296296297,50.1503,24.331,bus
35,62962.96296296297,-7.833,14.7217,car
37,62962.96296296297,37.7641,12.4078,motorcycle
38,62962.96296296297,17.5399,37.331,bicycle
39,62962.96296296297,31.2069,13.5363,car
40,62962.96296296297,-19.2815,14.6741,car
8,62962.96296296297,43.506,7.5177,car
3,63063.06306306307,50.1503,24.331,bus
35,63063.06306306307,-7.8305,14.7192,car
37,63063.06306306307,37.9506,12.3117,motorcycle
38,63063.06306306307,17.5202,37.7463,bicycle
39,63063.06306306307,31.724,13.6952,car
40,63063.06306306307,-19.2194,14.671,car
8,63063.06306306307,43.506,7.5177,car
3,63163.16316316317,50.1503,24.331,bus
35,63163.16316316317,-7.8283,14.7179,car
37,63163.16316316317,38.145,12.2081,motorcycle
38,63163.16316316317,17.5045,38.1626,bicycle
39,63163.16316316317,32.2448,13.8562,car
40,63163.16316316317,-19.1586,14.6689,car
8,63163.16316316317,43.506,7.5177,car
3,63263.26326326327,50.1503,24.331,bus
35,63263.26326326327,-7.8274,14.7172,car
37,63263.26326326327,38.3179,12.1097,motorcycle
39,63263.26326326327,32.7744,14.01,car
40,63263.26326326327,-19.1013,14.6688,car
8,63263.26326326327,43.506,7.5177,car
3,63363.363363363365,50.1503,24.331,bus
35,63363.363363363365,-7.8282,14.7166,car
37,63363.363363363365,38.5058,12.006,motorcycle
39,63363.363363363365,33.3162,14.1544,car
40,63363.363363363365,-19.0478,14.6707,car
8,63363.363363363365,43.506,7.5177,car
3,63463.46346346346,50.1503,24.331,bus
35,63463.46346346346,-7.8304,14.7161,car
37,63463.46346346346,38.6957,11.8993,motorcycle
39,63463.46346346346,33.8701,14.2892,car
40,63463.46346346346,-18.9972,14.6735,car
8,63463.46346346346,43.506,7.5177,car
3,63563.56356356357,50.1503,24.331,bus
35,63563.56356356357,-7.8343,14.7159,car
37,63563.56356356357,38.8882,11.7889,motorcycle
39,63563.56356356357,34.4385,14.4154,car
40,63563.56356356357,-18.9485,14.6758,car
8,63563.56356356357,43.506,7.5177,car
3,63663.66366366367,50.1503,24.331,bus
35,63663.66366366367,-7.8388,14.7168,car
37,63663.66366366367,39.0666,11.6895,motorcycle
39,63663.66366366367,35.0141,14.5331,car
40,63663.66366366367,-18.9005,14.6775,car
8,63663.66366366367,43.506,7.5177,car
3,63763.76376376377,50.1503,24.331,bus
35,63763.76376376377,-7.8435,14.7182,car
