local_time,weekday_Mon0,volume_vehicles_per_hour,weather_labels,temperature_C
2018-05-18 21:00,4,3196.0,Rain,24.72
2018-05-18 22:00,4,2728.0,Drizzle;Thunderstorm,23.2
2018-05-18 23:00,4,1797.0,Clear,22.22
2018-05-19 00:00,5,1420.0,Rain,21.47
2018-05-19 01:00,5,855.0,Rain,20.36
2018-05-19 02:00,5,639.0,Clouds,19.57
2018-05-19 03:00,5,494.0,Rain,19.13
2018-05-19 04:00,5,477.0,Rain,17.85
2018-05-19 05:00,5,806.0,Clear,16.2
2018-05-19 06:00,5,1430.0,Haze,15.79
2018-05-19 07:00,5,2062.0,Mist,14.6
2018-05-19 08:00,5,3277.0,Haze,14.27
2018-05-19 09:00,5,3569.0,Haze;Mist,14.2
2018-05-19 10:00,5,3857.0,Haze;Mist,13.61
2018-05-19 11:00,5,4112.0,Clouds,13.78
2018-05-19 12:00,5,4259.0,Mist,14.66
2018-05-19 13:00,5,4542.0,Clouds,15.33
2018-05-19 14:00,5,4802.0,Clouds,15.34
2018-05-19 15:00,5,4598.0,Clouds,14.65
2018-05-19 16:00,5,4398.0,Clouds,14.21
2018-05-19 17:00,5,4133.0,Clouds,14.0
2018-05-19 18:00,5,3640.0,Clouds,13.73
2018-05-19 19:00,5,2979.0,Clouds,13.47
2018-05-19 20:00,5,2706.0,Clouds,12.93
2018-05-19 21:00,5,2705.0,Clouds,12.34
2018-05-19 22:00,5,2714.0,Clouds,11.79
2018-05-19 23:00,5,2047.0,Clear,11.29
2018-05-20 00:00,6,1216.0,Clear,10.61
2018-05-20 01:00,6,761.0,Thunderstorm,9.86
2018-05-20 02:00,6,525.0,Clear,9.36
2018-05-20 03:00,6,324.0,Clear,8.27
2018-05-20 04:00,6,273.0,Clear,7.94
2018-05-20 05:00,6,433.0,Clear,7.43
2018-05-20 06:00,6,850.0,Clear,7.0
2018-05-20 07:00,6,1242.0,Clear,6.43
2018-05-20 08:00,6,1829.0,Clear,7.26
2018-05-20 09:00,6,2638.0,Clear,9.07
2018-05-20 10:00,6,3501.0,Clear,11.43
2018-05-20 11:00,6,4300.0,Clear,13.13
2018-05-20 12:00,6,4661.0,Clouds,15.53
2018-05-20 13:00,6,3956.0,Clouds,17.06
2018-05-20 14:00,6,3932.0,Clouds,18.78
2018-05-20 15:00,6,3920.0,Clouds,20.06
2018-05-20 16:00,6,3938.0,Clouds,21.33
2018-05-20 17:00,6,3768.0,Clouds,21.71
2018-05-20 18:00,6,3378.0,Clouds,22.07
2018-05-20 19:00,6,2842.0,Clouds,21.86
2018-05-20 20:00,6,2692.0,Clouds,21.08
2018-05-20 21:00,6,2194.0,Clouds,18.86
2018-05-20 22:00,6,1696.0,Clouds,15.35
2018-05-20 23:00,6,1107.0,Clear,13.88
2018-05-21 00:00,0,652.0,Clear,13.75
2018-05-21 01:00,0,350.0,Haze,13.05
2018-05-21 02:00,0,321.0,Clear,13.38
2018-05-21 03:00,0,333.0,Clouds,14.62
2018-05-21 04:00,0,860.0,Clouds,14.78
2018-05-21 05:00,0,2796.0,Drizzle,14.65
2018-05-21 06:00,0,5721.0,Rain,14.14
2018-05-21 07:00,0,6799.0,Drizzle;Rain,14.2
2018-05-21 08:00,0,5726.0,Drizzle;Rain,14.6
2018-05-21 09:00,0,4865.0,Clouds,15.4
2018-05-21 10:00,0,4254.0,Clouds,16.46
2018-05-21 11:00,0,4454.0,Rain,16.86
2018-05-21 12:00,0,4810.0,Rain,17.21
2018-05-21 13:00,0,2040.0,Clouds,17.5
2018-05-21 14:00,0,4224.0,Clouds,18.21
2018-05-21 15:00,0,5895.0,Clouds,19.07
2018-05-21 16:00,0,6968.0,Clouds,19.74
2018-05-21 17:00,0,6134.0,Clouds,19.51
2018-05-21 18:00,0,4586.0,Clouds,18.48
2018-05-21 19:00,0,3249.0,Clouds,17.95
2018-05-21 20:00,0,2699.0,Clouds,17.14
2018-05-21 21:00,0,2318.0,Clouds,16.0
2018-05-21 22:00,0,1668.0,Clouds,15.47
2018-05-21 23:00,0,1060.0,Clouds,15.14
2018-05-22 00:00,1,554.0,Clouds,15.0
2018-05-22 01:00,1,333.0,Clouds,14.43
2018-05-22 02:00,1,249.0,Clouds,14.61
2018-05-22 03:00,1,337.0,Haze,14.36
2018-05-22 04:00,1,886.0,Clouds,14.39
2018-05-22 05:00,1,3026.0,Haze;Mist,13.85
2018-05-22 06:00,1,5875.0,Haze;Mist,13.57
2018-05-22 07:00,1,6019.0,Mist,13.43
2018-05-22 08:00,1,5752.0,Mist,14.46
2018-05-22 09:00,1,5085.0,Mist,15.5
2018-05-22 10:00,1,4450.0,Mist,16.47
2018-05-22 11:00,1,4631.0,Haze,17.36
2018-05-22 12:00,1,4760.0,Haze,18.73
2018-05-22 13:00,1,4840.0,Haze,19.99
2018-05-22 14:00,1,5197.0,Clouds,21.36
2018-05-22 15:00,1,5901.0,Clouds,22.14
2018-05-22 16:00,1,6907.0,Clouds,22.71
2018-05-22 17:00,1,6371.0,Clouds,23.0
2018-05-22 18:00,1,4649.0,Clouds,23.85
2018-05-22 19:00,1,3367.0,Clear,23.43
2018-05-22 20:00,1,3028.0,Clouds,22.57
2018-05-22 21:00,1,3047.0,Clouds,20.8
2018-05-22 22:00,1,1953.0,Clouds,18.59
2018-05-22 23:00,1,1084.0,Clouds,17.73
2018-05-23 00:00,2,599.0,Clear,17.36
2018-05-23 01:00,2,363.0,Clear,16.14
2018-05-23 02:00,2,303.0,Clear,16.08
2018-05-23 03:00,2,349.0,Clear,15.79
2018-05-23 04:00,2,919.0,Mist,15.6
2018-05-23 05:00,2,2989.0,Mist,15.8
2018-05-23 06:00,2,5979.0,Mist,15.93
2018-05-23 07:00,2,6641.0,Mist;Thunderstorm,16.57
2018-05-23 08:00,2,5557.0,Clouds,17.86
2018-05-23 09:00,2,5217.0,Clouds,19.28
2018-05-23 10:00,2,4728.0,Clouds,21.22
2018-05-23 11:00,2,4956.0,Clear,22.13
2018-05-23 12:00,2,4760.0,Clouds,22.86
2018-05-23 13:00,2,4912.0,Clouds,23.43
2018-05-23 14:00,2,5221.0,Clouds,24.21
2018-05-23 15:00,2,5959.0,Clear,25.43
2018-05-23 16:00,2,6897.0,Clouds,25.93
2018-05-23 17:00,2,6228.0,Clouds,27.3
2018-05-23 18:00,2,4632.0,Clouds,27.35
2018-05-23 19:00,2,3359.0,Clouds,27.22
2018-05-23 20:00,2,2993.0,Clouds,26.93
2018-05-23 21:00,2,2888.0,Clouds,24.87
2018-05-23 22:00,2,2028.0,Clouds,23.74
2018-05-23 23:00,2,1215.0,Clear,22.94
2018-05-24 00:00,3,628.0,Clear,22.6
2018-05-24 01:00,3,356.0,Clear,22.47
2018-05-24 02:00,3,261.0,Thunderstorm,22.2
2018-05-24 03:00,3,363.0,Clear,21.93
2018-05-24 04:00,3,883.0,Clear,21.19
2018-05-24 05:00,3,3012.0,Clear,21.0
2018-05-24 06:00,3,5763.0,Clear,20.87
2018-05-24 07:00,3,6298.0,Clear,21.07
2018-05-24 08:00,3,5695.0,Clouds,22.13
2018-05-24 09:00,3,5232.0,Clear,23.64
2018-05-24 10:00,3,4532.0,Clear,25.71
2018-05-24 11:00,3,4923.0,Clear,27.73
2018-05-24 12:00,3,4969.0,Clouds,29.43
2018-05-24 13:00,3,5036.0,Clouds,30.73
2018-05-24 14:00,3,5414.0,Clear,31.47
2018-05-24 15:00,3,6184.0,Clear,32.22
2018-05-24 16:00,3,6193.0,Clouds,32.28
2018-05-24 17:00,3,6107.0,Thunderstorm,32.47
2018-05-24 18:00,3,4787.0,Clouds,31.93
2018-05-24 19:00,3,3746.0,Thunderstorm,30.58
2018-05-24 20:00,3,2938.0,Mist;Rain;Thunderstorm,24.94
2018-05-24 21:00,3,2626.0,Mist;Rain;Thunderstorm,21.8
2018-05-24 22:00,3,1938.0,Rain;Thunderstorm,20.54
2018-05-24 23:00,3,1261.0,Rain;Thunderstorm,20.36
2018-05-25 00:00,4,648.0,Rain;Thunderstorm,20.74
2018-05-25 01:00,4,430.0,Drizzle;Rain;Thunderstorm,20.94
2018-05-25 02:00,4,300.0,Thunderstorm,20.67
2018-05-25 03:00,4,329.0,Thunderstorm,20.07
2018-05-25 04:00,4,788.0,Mist;Rain;Thunderstorm,20.07
2018-05-25 05:00,4,2645.0,Rain;Thunderstorm,19.0
2018-05-25 06:00,4,5111.0,Rain;Thunderstorm,18.69
2018-05-25 07:00,4,6075.0,Thunderstorm,18.71
2018-05-25 08:00,4,5206.0,Clouds,19.43
2018-05-25 09:00,4,4859.0,Clouds,21.36
2018-05-25 10:00,4,4534.0,Clouds,23.43
2018-05-25 11:00,4,4928.0,Clouds,24.0
2018-05-25 12:00,4,5139.0,Clouds,25.47
2018-05-25 13:00,4,5148.0,Clear,27.22
2018-05-25 14:00,4,5403.0,Clouds,28.5
2018-05-25 15:00,4,6083.0,Clear,29.78
2018-05-25 16:00,4,5753.0,Rain,30.8
2018-05-25 17:00,4,4904.0,Rain;Thunderstorm,30.29
2018-05-25 18:00,4,4023.0,Rain;Thunderstorm,26.41
2018-05-25 19:00,4,3334.0,Rain,26.07
2018-05-25 20:00,4,3026.0,Thunderstorm,25.93
2018-05-25 21:00,4,2953.0,Rain,23.87
2018-05-25 22:00,4,2863.0,Clouds,21.87
2018-05-25 23:00,4,1828.0,Clear,20.74
2018-05-26 00:00,5,1300.0,Clear,20.07
2018-05-26 01:00,5,719.0,Clear,20.22
2018-05-26 02:00,5,579.0,Clear,19.15
2018-05-26 03:00,5,363.0,Clear,19.15
2018-05-26 04:00,5,376.0,Clear,18.93
2018-05-26 05:00,5,649.0,Clear,18.4
2018-05-26 06:00,5,1263.0,Clear,17.93
2018-05-26 07:00,5,1690.0,Clear,18.36
2018-05-26 08:00,5,2392.0,Clear,20.47
2018-05-26 09:00,5,3360.0,Clear,22.78
2018-05-26 10:00,5,3540.0,Clear,25.07
2018-05-26 11:00,5,3937.0,Clear,27.57
2018-05-26 12:00,5,4176.0,Clear,29.39
2018-05-26 13:00,5,4130.0,Clear,31.14
2018-05-26 14:00,5,3887.0,Clear,32.29
2018-05-26 15:00,5,3761.0,Clouds,33.0
2018-05-26 16:00,5,3970.0,Clouds,33.5
2018-05-26 17:00,5,3858.0,Clear,33.43
2018-05-26 18:00,5,3714.0,Clear,33.36
2018-05-26 19:00,5,2965.0,Clear,32.87
2018-05-26 20:00,5,2855.0,Clear,31.94
2018-05-26 21:00,5,2956.0,Clear,28.74
2018-05-26 22:00,5,3036.0,Clear,24.65
2018-05-26 23:00,5,2141.0,Clear,22.65
2018-05-27 00:00,6,1633.0,Clear,21.46
2018-05-27 01:00,6,829.0,Clear,19.79
2018-05-27 02:00,6,712.0,Clear,18.86
2018-05-27 03:00,6,486.0,Clear,17.93
2018-05-27 04:00,6,401.0,Clear,17.53
2018-05-27 05:00,6,844.0,Clear,16.8
2018-05-27 06:00,6,1192.0,Clear,16.22
2018-05-27 07:00,6,1205.0,Mist,17.28
2018-05-27 08:00,6,1819.0,Clear,20.13
2018-05-27 09:00,6,2660.0,Clear,23.46
2018-05-27 10:00,6,3431.0,Clear,26.57
2018-05-27 11:00,6,3782.0,Clouds,28.56
2018-05-27 12:00,6,4190.0,Clear,29.64
2018-05-27 13:00,6,4139.0,Rain,30.27
2018-05-27 14:00,6,3963.0,Rain,29.93
2018-05-27 15:00,6,3821.0,Clouds,29.92
2018-05-27 16:00,6,3739.0,Clouds,31.0
2018-05-27 17:00,6,3266.0,Clouds,31.46
2018-05-27 18:00,6,3127.0,Clouds,31.64
2018-05-27 19:00,6,2830.0,Clear,32.07
2018-05-27 20:00,6,2825.0,Clear,32.02
2018-05-27 21:00,6,2656.0,Clear,28.74
2018-05-27 22:00,6,2565.0,Clouds,28.0
2018-05-27 23:00,6,1660.0,Clouds,27.39
2018-05-28 00:00,0,1088.0,Clouds,26.34
2018-05-28 01:00,0,559.0,Clouds,26.34
2018-05-28 02:00,0,440.0,Clouds,25.2
2018-05-28 03:00,0,332.0,Clear,24.26
2018-05-28 04:00,0,314.0,Clear,24.26
2018-05-28 05:00,0,488.0,Clear,24.26
2018-05-28 06:00,0,882.0,Clear,22.48
2018-05-28 07:00,0,989.0,Clear,22.47
2018-05-28 08:00,0,1294.0,Clear,26.0
2018-05-28 09:00,0,1873.0,Clear,26.0
2018-05-28 10:00,0,2576.0,Clear,29.15
2018-05-28 11:00,0,3037.0,Clear,29.15
2018-05-28 12:00,0,3375.0,Clouds,32.0
2018-05-28 13:00,0,3611.0,Clouds,32.78
2018-05-28 14:00,0,4032.0,Clouds,34.14
2018-05-28 15:00,0,3812.0,Clouds,35.8
2018-05-28 16:00,0,3810.0,Clouds,36.92
2018-05-28 17:00,0,3822.0,Thunderstorm,34.72
2018-05-28 18:00,0,3749.0,Rain;Thunderstorm,30.86
2018-05-28 19:00,0,3145.0,Rain;Thunderstorm,27.21
2018-05-28 20:00,0,2611.0,Rain;Thunderstorm,26.5
2018-05-28 21:00,0,2338.0,Rain;Thunderstorm,25.92
2018-05-28 22:00,0,1936.0,Rain,24.86
2018-05-28 23:00,0,1141.0,Rain,23.93
2018-05-29 00:00,1,565.0,Clear,23.2
2018-05-29 01:00,1,347.0,Clear,21.93
2018-05-29 02:00,1,239.0,Clear,21.87
2018-05-29 03:00,1,340.0,Clear,22.2
2018-05-29 04:00,1,828.0,Clear,22.14
2018-05-29 05:00,1,2911.0,Clear,21.86
2018-05-29 06:00,1,5723.0,Clear,21.27
2018-05-29 07:00,1,6106.0,Clouds,21.93
2018-05-29 08:00,1,5530.0,Clear,23.14
2018-05-29 09:00,1,5117.0,Clouds,24.66
2018-05-29 10:00,1,4530.0,Clear,26.54
2018-05-29 11:00,1,4436.0,Clouds,28.53
2018-05-29 12:00,1,4866.0,Clouds,30.43
2018-05-29 13:00,1,4973.0,Clouds,31.85
2018-05-29 14:00,1,5159.0,Clear,33.07
2018-05-29 15:00,1,6018.0,Thunderstorm,32.45
2018-05-29 16:00,1,6820.0,Rain;Thunderstorm,29.89
2018-05-29 17:00,1,5990.0,Rain;Thunderstorm,25.81
2018-05-29 18:00,1,4267.0,Rain;Thunderstorm,24.4
2018-05-29 19:00,1,3036.0,Mist;Rain;Thunderstorm,21.72
2018-05-29 20:00,1,2466.0,Mist;Rain;Thunderstorm,20.85
2018-05-29 21:00,1,2154.0,Mist;Rain;Thunderstorm,20.61
2018-05-29 22:00,1,1595.0,Mist;Rain;Thunderstorm,20.2
2018-05-29 23:00,1,969.0,Mist;Rain;Thunderstorm,20.0
2018-05-30 00:00,2,527.0,Mist;Rain;Thunderstorm,19.77
2018-05-30 01:00,2,351.0,Mist;Rain,19.57
2018-05-30 02:00,2,306.0,Drizzle;Mist;Rain,19.36
2018-05-30 03:00,2,329.0,Mist,19.0
2018-05-30 04:00,2,893.0,Mist,19.07
2018-05-30 05:00,2,3023.0,Mist,19.0
2018-05-30 06:00,2,6046.0,Mist,18.62
2018-05-30 07:00,2,6326.0,Mist,18.93
2018-05-30 08:00,2,5716.0,Clouds,19.86
2018-05-30 09:00,2,5283.0,Rain,20.0
2018-05-30 10:00,2,4554.0,Drizzle;Rain,20.93
2018-05-30 11:00,2,4744.0,Rain,21.14
2018-05-30 12:00,2,4923.0,Rain,21.43
2018-05-30 13:00,2,4823.0,Drizzle;Rain,21.33
2018-05-30 14:00,2,5343.0,Mist;Rain,21.21
2018-05-30 15:00,2,6062.0,Drizzle;Mist;Rain,21.64
2018-05-30 16:00,2,7042.0,Haze;Rain,22.2
2018-05-30 17:00,2,6429.0,Drizzle,22.74
2018-05-30 18:00,2,4621.0,Drizzle;Rain,22.8
2018-05-30 19:00,2,3555.0,Clouds,22.6
2018-05-30 20:00,2,2788.0,Clouds,22.33
2018-05-30 21:00,2,2612.0,Clouds,21.5
2018-05-30 22:00,2,1932.0,Clear,20.77
2018-05-30 23:00,2,1233.0,Mist,19.65
2018-05-31 00:00,3,695.0,Mist,19.14
2018-05-31 01:00,3,382.0,Fog;Haze;Mist,18.47
2018-05-31 02:00,3,307.0,Fog;Haze;Mist,18.01
2018-05-31 03:00,3,343.0,Fog;Haze;Mist,18.29
2018-05-31 04:00,3,922.0,Fog;Haze;Mist,17.67
2018-05-31 05:00,3,3013.0,Fog;Haze;Mist,17.72
2018-05-31 06:00,3,6007.0,Fog;Haze;Mist,17.53
2018-05-31 07:00,3,6420.0,Fog;Haze;Mist,17.87
2018-05-31 08:00,3,5912.0,Fog;Haze;Mist,18.6
2018-05-31 09:00,3,5313.0,Haze;Mist,19.28
2018-05-31 10:00,3,4734.0,Mist,21.71
2018-05-31 11:00,3,5008.0,Clouds,23.64
2018-05-31 12:00,3,5031.0,Clouds,25.53
2018-05-31 13:00,3,5199.0,Clouds,26.28
2018-05-31 14:00,3,5407.0,Clouds,27.21
2018-05-31 15:00,3,5950.0,Clouds,27.57
2018-05-31 16:00,3,6860.0,Clouds,28.2
2018-05-31 17:00,3,6358.0,Clouds,28.57
2018-05-31 18:00,3,5042.0,Clouds,28.5
2018-05-31 19:00,3,3671.0,Clouds,28.13
2018-05-31 20:00,3,3037.0,Clouds,27.07
2018-05-31 21:00,3,3102.0,Clouds,25.6
2018-05-31 22:00,3,2222.0,Clear,23.67
2018-05-31 23:00,3,1446.0,Clear,22.13
2018-06-01 00:00,4,786.0,Clear,21.13
2018-06-01 01:00,4,497.0,Clear,20.07
2018-06-01 02:00,4,346.0,Clear,19.07
2018-06-01 03:00,4,395.0,Clear,18.28
2018-06-01 04:00,4,872.0,Clear,18.0
2018-06-01 05:00,4,2965.0,Clear,17.67
2018-06-01 06:00,4,5345.0,Clouds,17.79
2018-06-01 07:00,4,6658.0,Clouds,17.92
2018-06-01 08:00,4,5639.0,Mist,18.0
2018-06-01 09:00,4,5132.0,Clouds,17.6
2018-06-01 10:00,4,4739.0,Clouds,18.73
2018-06-01 11:00,4,5043.0,Clouds,19.79
2018-06-01 12:00,4,5387.0,Clouds,21.71
2018-06-01 13:00,4,5381.0,Clouds,22.86
2018-06-01 14:00,4,5742.0,Clouds,24.14
2018-06-01 15:00,4,6352.0,Clouds,25.14
2018-06-01 16:00,4,6860.0,Clouds,25.8
2018-06-01 17:00,4,5983.0,Clouds,25.67
2018-06-01 18:00,4,4926.0,Clouds,25.71
2018-06-01 19:00,4,3804.0,Clouds,24.92
2018-06-01 20:00,4,3446.0,Clouds,24.08
2018-06-01 21:00,4,3519.0,Clouds,22.43
2018-06-01 22:00,4,2865.0,Clear,20.72
2018-06-01 23:00,4,2218.0,Clear,19.43
2018-06-02 00:00,5,1601.0,Clear,18.22
2018-06-02 01:00,5,830.0,Clear,17.15
2018-06-02 03:00,5,446.0,Clear,15.86
2018-06-02 04:00,5,424.0,Thunderstorm,15.93
2018-06-02 05:00,5,746.0,Clouds,15.98
2018-06-02 06:00,5,1385.0,Clouds,15.39
2018-06-02 07:00,5,1928.0,Clouds,15.13
2018-06-02 08:00,5,2730.0,Mist,14.79
2018-06-02 09:00,5,3707.0,Drizzle;Rain,14.99
2018-06-02 10:00,5,3864.0,Rain,15.59
2018-06-02 11:00,5,4260.0,Drizzle;Rain,15.85
2018-06-02 12:00,5,4671.0,Mist;Rain;Thunderstorm,15.67
2018-06-02 13:00,5,4741.0,Drizzle;Mist;Rain,15.7
2018-06-02 14:00,5,4896.0,Drizzle;Mist;Rain,15.85
2018-06-02 15:00,5,4509.0,Drizzle;Rain,16.28
2018-06-02 16:00,5,4560.0,Mist;Rain,17.43
2018-06-02 17:00,5,4221.0,Drizzle;Mist;Rain,18.73
2018-06-02 18:00,5,4013.0,Rain,19.66
2018-06-02 19:00,5,3480.0,Mist,20.07
2018-06-02 20:00,5,3074.0,Clouds,19.13
2018-06-02 21:00,5,2905.0,Rain,18.2
2018-06-02 22:00,5,2808.0,Mist;Rain,17.4
2018-06-02 23:00,5,2103.0,Rain,16.73
2018-06-03 00:00,6,1516.0,Clouds,15.6
2018-06-03 01:00,6,905.0,Clear,14.29
2018-06-03 02:00,6,647.0,Clouds,13.86
2018-06-03 03:00,6,477.0,Clouds,13.84
2018-06-03 04:00,6,419.0,Clouds,14.13
2018-06-03 05:00,6,643.0,Clouds,14.21
2018-06-03 06:00,6,1103.0,Clouds,14.21
2018-06-03 07:00,6,1519.0,Clouds,14.28
2018-06-03 08:00,6,2380.0,Clouds,14.07
2018-06-03 09:00,6,3350.0,Clouds,14.5
2018-06-03 10:00,6,3820.0,Clouds,14.86
2018-06-03 11:00,6,4453.0,Clouds,15.2
2018-06-03 12:00,6,4858.0,Clouds,15.43
2018-06-03 13:00,6,4563.0,Clouds,15.93
2018-06-03 14:00,6,4458.0,Clouds,16.5
2018-06-03 15:00,6,4554.0,Clouds,17.86
2018-06-03 16:00,6,4547.0,Clouds,19.28
2018-06-03 17:00,6,4262.0,Clear,19.99
2018-06-03 18:00,6,3972.0,Clouds,20.85
2018-06-03 19:00,6,3527.0,Clouds,21.0
2018-06-03 20:00,6,3043.0,Clouds,20.4
2018-06-03 21:00,6,2490.0,Clear,19.14
2018-06-03 22:00,6,2051.0,Clear,17.14
2018-06-03 23:00,6,1166.0,Clear,15.33
2018-06-04 00:00,0,667.0,Clear,13.54
2018-06-04 01:00,0,377.0,Clear,12.57
2018-06-04 02:00,0,285.0,Clear,12.62
2018-06-04 03:00,0,375.0,Clouds,12.5
2018-06-04 04:00,0,928.0,Clear,11.54
2018-06-04 05:00,0,3021.0,Clear,11.07
2018-06-04 06:00,0,5765.0,Clear,9.94
2018-06-04 07:00,0,6081.0,Clear,12.21
2018-06-04 08:00,0,5546.0,Clear,15.19
2018-06-04 09:00,0,5108.0,Clear,17.79
2018-06-04 10:00,0,4334.0,Clear,20.34
2018-06-04 11:00,0,4489.0,Clear,22.5
2018-06-04 12:00,0,4741.0,Clouds,23.99
2018-06-04 13:00,0,4873.0,Clouds,25.28
2018-06-04 14:00,0,5170.0,Clouds,26.14
2018-06-04 15:00,0,5797.0,Clear,27.21
2018-06-04 16:00,0,7024.0,Clear,28.42
2018-06-04 17:00,0,6234.0,Clouds,29.61
2018-06-04 18:00,0,4374.0,Clouds,29.38
2018-06-04 19:00,0,3279.0,Clouds,29.21
2018-06-04 20:00,0,2941.0,Clouds,28.36
2018-06-04 21:00,0,2776.0,Clouds,26.7
2018-06-04 22:00,0,1871.0,Clouds,23.29
2018-06-04 23:00,0,1115.0,Clear,22.15
2018-06-05 00:00,1,635.0,Clear,22.54
2018-06-05 01:00,1,399.0,Clear,21.14
2018-06-05 02:00,1,297.0,Clear,19.75
2018-06-05 03:00,1,355.0,Clear,18.74
2018-06-05 04:00,1,952.0,Clear,17.43
2018-06-05 05:00,1,3078.0,Clear,16.29
2018-06-05 06:00,1,5970.0,Clear,15.58
2018-06-05 07:00,1,5972.0,Clear,15.22
2018-06-05 08:00,1,5645.0,Haze,15.75
2018-06-05 09:00,1,5046.0,Clouds,16.99
2018-06-05 10:00,1,4592.0,Clouds,18.36
2018-06-05 11:00,1,4778.0,Clouds,20.06
2018-06-05 12:00,1,5256.0,Clouds,21.54
2018-06-05 13:00,1,5285.0,Clear,22.73
2018-06-05 14:00,1,5340.0,Clear,23.57
2018-06-05 15:00,1,6102.0,Clear,24.73
2018-06-05 16:00,1,7037.0,Clear,25.57
2018-06-05 17:00,1,6431.0,Clear,25.78
2018-06-05 18:00,1,4582.0,Clear,25.92
2018-06-05 19:00,1,3510.0,Clouds,25.77
2018-06-05 20:00,1,3012.0,Clear,25.07
2018-06-05 21:00,1,2754.0,Clear,23.43
2018-06-05 22:00,1,2212.0,Clear,21.5
2018-06-05 23:00,1,1227.0,Clear,20.29
2018-06-06 00:00,2,663.0,Clear,19.51
2018-06-06 01:00,2,415.0,Clear,18.93
2018-06-06 02:00,2,318.0,Clear,18.94
2018-06-06 03:00,2,362.0,Clear,18.58
2018-06-06 04:00,2,934.0,Thunderstorm,19.22
2018-06-06 05:00,2,2980.0,Thunderstorm,19.08
2018-06-06 06:00,2,5195.0,Rain;Thunderstorm,17.73
2018-06-06 07:00,2,6083.0,Mist;Rain;Thunderstorm,16.2
2018-06-06 08:00,2,5301.0,Mist;Rain,16.33
2018-06-06 09:00,2,5324.0,Rain,17.0
2018-06-06 10:00,2,4621.0,Clouds,17.68
2018-06-06 11:00,2,4915.0,Clouds,18.69
2018-06-06 12:00,2,5098.0,Clouds,20.36
2018-06-06 13:00,2,4799.0,Clouds,21.38
2018-06-06 14:00,2,5226.0,Clouds,23.06
2018-06-06 15:00,2,6264.0,Clouds,23.38
2018-06-06 16:00,2,6925.0,Clear,24.29
2018-06-06 17:00,2,6637.0,Clouds,24.93
2018-06-06 18:00,2,5055.0,Haze,25.13
2018-06-06 19:00,2,3648.0,Clouds,25.69
2018-06-06 20:00,2,3157.0,Clouds,24.93
2018-06-06 21:00,2,2723.0,Clouds,23.27
2018-06-06 22:00,2,2224.0,Clear,21.41
2018-06-06 23:00,2,1303.0,Clear,19.93
2018-06-07 00:00,3,685.0,Clear,18.79
2018-06-07 01:00,3,439.0,Clear,17.35
2018-06-07 02:00,3,328.0,Clear,16.71
2018-06-07 03:00,3,380.0,Clear,16.21
2018-06-07 04:00,3,977.0,Clear,15.53
2018-06-07 05:00,3,3018.0,Clear,15.29
2018-06-07 06:00,3,5885.0,Clear,14.07
2018-06-07 07:00,3,6097.0,Clouds,14.43
2018-06-07 08:00,3,5871.0,Clouds,15.19
2018-06-07 09:00,3,5136.0,Clouds,16.5
2018-06-07 10:00,3,4691.0,Clouds,18.07
2018-06-07 11:00,3,5168.0,Clouds,20.06
2018-06-07 12:00,3,5220.0,Clouds,21.5
2018-06-07 13:00,3,5094.0,Clouds,22.71
2018-06-07 14:00,3,5399.0,Clouds,23.46
2018-06-07 15:00,3,6202.0,Clear,24.5
2018-06-07 16:00,3,6858.0,Clear,25.06
2018-06-07 17:00,3,6286.0,Clouds,24.8
2018-06-07 18:00,3,4858.0,Drizzle;Rain,24.0
2018-06-07 19:00,3,3715.0,Clear,23.6
2018-06-07 20:00,3,3222.0,Rain,23.0
2018-06-07 21:00,3,2912.0,Clouds,22.27
2018-06-07 22:00,3,2215.0,Thunderstorm,21.93
2018-06-07 23:00,3,1398.0,Drizzle,21.0
2018-06-08 00:00,4,800.0,Rain,20.73
2018-06-08 01:00,4,480.0,Drizzle;Rain,20.2
2018-06-08 02:00,4,354.0,Rain,19.54
2018-06-08 03:00,4,364.0,Rain,18.57
2018-06-08 04:00,4,884.0,Drizzle;Rain;Thunderstorm,18.07
2018-06-08 05:00,4,2793.0,Rain,18.0
2018-06-08 06:00,4,5554.0,Drizzle;Rain,18.0
2018-06-08 07:00,4,6584.0,Mist;Rain;Thunderstorm,18.07
2018-06-08 08:00,4,5442.0,Rain,18.5
2018-06-08 09:00,4,5011.0,Drizzle;Rain,19.28
2018-06-08 10:00,4,4681.0,Drizzle,19.92
2018-06-08 11:00,4,4996.0,Clouds,20.07
2018-06-08 12:00,4,5415.0,Thunderstorm,20.58
2018-06-08 13:00,4,5563.0,Clouds,21.45
2018-06-08 14:00,4,5936.0,Clouds,21.92
2018-06-08 15:00,4,6290.0,Clouds,21.92
2018-06-08 16:00,4,6727.0,Drizzle,21.64
2018-06-08 17:00,4,5865.0,Rain,22.14
2018-06-08 18:00,4,4959.0,Clouds,22.43
2018-06-08 19:00,4,3792.0,Clouds,22.61
2018-06-08 20:00,4,3251.0,Clouds,22.2
2018-06-08 21:00,4,3050.0,Clouds,21.22
2018-06-08 22:00,4,3360.0,Clouds,20.69
2018-06-08 23:00,4,2903.0,Clouds,19.77
2018-06-09 00:00,5,1511.0,Clear,18.86
2018-06-09 01:00,5,1110.0,Clear,18.36
2018-06-09 02:00,5,866.0,Clear,17.93
2018-06-09 03:00,5,614.0,Clouds,17.67
